,Unnamed: 0,id,name,state,city,latitude,longitude,license_type,address,rating,reviews_count,zip_code,web_url,retailer_services,phone,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness
1150,1150,1369,HERB,California,Los Angeles,34.051,-118.248047,hybrid,,4.0,551,90014,https://weedmaps.com/deliveries/herb-213,delivery,(844) 437-2213,,,,,,,,
1151,1151,1139,Fly Delivery - Glendale,CA,Glendale,34.151790999999996,-118.250134,medical,,4.0,452,91206,https://weedmaps.com/deliveries/fly-delivery-sunvalley,delivery,(323) 905-4359,,,,,,,,
1152,1152,1141,Fly Delivery - Hollywood,CA,Hollywood,34.094358,-118.333207,medical,,4.0,420,90028,https://weedmaps.com/deliveries/fly-delivery-3,delivery,(323) 905-4359,,,,,,,,
1154,1154,639,TeleGram Collective,CA,Santa Clarita,34.394321000000005,-118.570229,medical,,4.0,399,91355,https://weedmaps.com/deliveries/telegram,delivery,(661) 349-9028 ,,,,,,,,
1155,1155,44155,Vees Delivery,CA,Los Angeles,34.073949,-118.44620900000001,medical,,4.0,100,90077,https://weedmaps.com/deliveries/vee-s-delivery,delivery,424-532-0000,,,,,,,,
1156,1156,43155,Bud Cellar,CA,North Hollywood,34.163821,-118.37578400000001,medical,,4.0,159,90069,https://weedmaps.com/deliveries/bud-cellar,delivery,(424) 202-0716 ,,,,,,,,
1157,1157,4973,Ez Meds,CA,Van Nuys,34.172185999999996,-118.42251499999999,medical,,4.0,288,91401,https://weedmaps.com/deliveries/ez-meds-delivery-2,delivery,(818) 455-2338,,,,,,,,
1158,1158,20849,Golden Leaf,CA,Burbank,34.171983000000004,-118.334746,medical,,4.0,177,91505,https://weedmaps.com/deliveries/golden-leaf-2,delivery,818-699-4541,,,,,,,,
1159,1159,285,Westside Organic Delivery,CA,Santa Monica,34.01682,-118.488194,medical,,4.0,140,90401,https://weedmaps.com/deliveries/westsideorganic,delivery,310-309-9752,,,,,,,,
1162,1162,13699,Fast Meds Delivery 805 - Oxnard,CA,Oxnard,34.181257,-119.20830500000001,medical,,4.0,131,93033,https://weedmaps.com/deliveries/fast-meds-delivery,delivery,(805) 396-4004,,,,,,,,
1163,1163,28160,Double R,CA,Tujunga,34.229611,-118.24871,medical,,4.0,138,91040,https://weedmaps.com/deliveries/double-r,delivery,(213)-444-0506,,,,,,,,
1164,1164,3572,The Original 24/7 Top Shelf Deliveries,California,Los Angeles,34.053296,-118.342577,medical,,4.0,222,90019,https://weedmaps.com/deliveries/24-7-top-shelf-deliveries-26,delivery,(213) 262-2578,,,,,,,,
1165,1165,33799,BLK Deliveries,CA,Thousand Oaks,34.199821,-118.867696,medical,,4.0,199,91360,https://weedmaps.com/deliveries/blk-deliveries,delivery,8188788868,,,,,,,,
1166,1166,41022,High Tide Organics,CA,Venice,33.987190999999996,-118.46516799999999,medical,,4.0,21,90291,https://weedmaps.com/deliveries/high-tide-organics-4,delivery,310-853-0805,,,,,,,,
1167,1167,36230,BLK Deliveries,CA,Simi Valley,34.283353000000005,-118.77587199999999,medical,,4.0,67,93065,https://weedmaps.com/deliveries/blk-deliveries-2,delivery,8188788868,,,,,,,,
1168,1168,24108,KUSHAGRAM - Silverlake,CA,Silverlake,34.10714,-118.263327,medical,,4.0,38,90039,https://weedmaps.com/deliveries/kushagram-silverlake,delivery,3237391134,,,,,,,,
1170,1170,36831,iWeed,Ca,Sylmar,34.310305,-118.45328500000001,medical,,3.0,35,91342,https://weedmaps.com/deliveries/iweed-4,delivery,747-203-5085,,,,,,,,
1171,1171,37015,Kushagram - Central LA,CA,Central LA,34.021149,-118.28398200000001,medical,,4.0,9,90089,https://weedmaps.com/deliveries/kushagram-2,delivery,3237391134,,,,,,,,
1173,1173,52717,420 Frat House 30 CAP,CA,Los Angeles,34.010753,-118.271425,medical,202 E Martin Luther King Jr Blvd.,4.0,2443,90011,https://weedmaps.com/dispensaries/central-la-collective,storefront,(323) 736-8530,,,,,,,,
1174,1174,56480,Church of Second Kingdom,CA,Woodland Hills,34.168387,-118.60981799999999,medical,22148 Ventura Blvd,4.0,1104,91364,https://weedmaps.com/dispensaries/church-of-second-kingdom,storefront,818-928-6725,,,,,,,,
1175,1175,57326,Herb Garden Collective - Downtown La,Ca,Los Angeles,34.042231,-118.253721,medical,820 South Main St,4.0,651,90014,https://weedmaps.com/dispensaries/herb-garden-collective-2,storefront,213-628-3966,,,,,,,,
1179,1179,57366,SAC,CA,Van Nuys,34.193899,-118.509322,medical,17246 Vanowen Street,4.0,630,91406,https://weedmaps.com/dispensaries/the-sacrament,storefront,(714) 640-7968,,,,,,,,
1180,1180,32587,TMC,CA,Reseda,34.2080285,-118.5530868,recreational,7550 Tampa Ave. Unit #F,4.0,2586,91335,https://weedmaps.com/dispensaries/tampa-wellness-inc,storefront,(818) 457-4914,,,,,,,,
1182,1182,59828,Holy Smokes Church,CA,Los Angeles,34.081376,-118.309436,medical,549 N Western Ave,4.0,102,90004,https://weedmaps.com/dispensaries/holy-smokes-church,storefront,213-317-6741,,,,,,,,
1183,1183,31193,THC 35 CAP- Open to 2AM,CA,Los Angeles,33.996275399999995,-118.4280744,medical,4127 S Centinela Ave,4.0,1044,90066,https://weedmaps.com/dispensaries/thc-total-healing-center,storefront,310-871-9165,,,,,,,,
1184,1184,59643,La Compassion,Ca,Los Angeles,34.030303,-118.388951,medical,8931 National Blvd,4.0,136,90034,https://weedmaps.com/dispensaries/la-compassion,storefront,(323) 320-1921,,,,,,,,
1185,1185,59709,Cookies Melrose,CA,Los Angeles,34.083554,-118.37236499999999,recreational,8360 Melrose Ave,3.0,116,90069,https://weedmaps.com/dispensaries/cookies-melrose-hollywood,storefront,(323)433-4743,,,0002850257000028,,,,,
1186,1186,2131,HERB,CA,West Los Angeles,34.079051,-118.424421,hybrid,,4.0,195,90024,https://weedmaps.com/deliveries/herb,delivery,(844) 437-2213,,,,,,,,
1188,1188,42722,The Gas Station - Delivery Service,CA,Mission Hills,34.260869,-118.47318600000001,medical,,5.0,114,91345,https://weedmaps.com/deliveries/the-gas-station-8,delivery,(818) 799-6168,,,,,,,,
1189,1189,2013,Fly Delivery - Burbank,CA,Burbank,34.184726,-118.34467,medical,,4.0,237,91505,https://weedmaps.com/deliveries/fly-delivery-4,delivery,(323) 905-4359,,,,,,,,
1190,1190,41757,Green Tree Remedy,Ca,Culver City,34.016396,-118.395352,medical,,4.0,152,90230,https://weedmaps.com/deliveries/green-tree-remedy-culver-city,delivery,213-276-0005,,,,,,,,
1191,1191,34074,Green Tree Remedy,CA,LA,34.029902,-118.279753,medical,,4.0,166,90037,https://weedmaps.com/deliveries/green-tree-remedy-3,delivery,213-276-0000,,,,,,,,
1192,1192,5426,HERB,CA,Santa Monica,34.004538000000004,-118.488867,hybrid,,4.0,200,90403,https://weedmaps.com/deliveries/herb-2,delivery,(844) 437-2213,,,,,,,,
1193,1193,39219,Golden leaf,Ca,Simi Valley,34.27,-118.77,medical,,4.0,123,93065,https://weedmaps.com/deliveries/golden-leaf-simi-valley,delivery,818-442-2463,,,,,,,,
1194,1194,24983,Supreme Greens,CA,Santa Clarita,34.379413,-118.550595,medical,,4.0,91,91321,https://weedmaps.com/deliveries/supreme-greens-2,delivery,661-476-9824,,,,,,,,
1195,1195,29794,Golden leaf,CA,Mid City,34.028441,-118.285967,medical,,4.0,91,90019,https://weedmaps.com/deliveries/golden-leaf-mid-city,delivery,424-444-3363,,,,,,,,
1196,1196,3784,420 King Delivery,CA,Los Angeles,34.098053,-118.36158999999999,medical,,4.0,196,90046,https://weedmaps.com/deliveries/420-king-delivery-421-423,delivery,3235735431,,M10170000215,,,,M10170000215,,
1198,1198,46980,Organix - Oxnard,CA,Oxnard,34.207318,-119.163624,hybrid,,5.0,17,83030,https://weedmaps.com/deliveries/organix-oxnard,delivery,(714) 631-0425,,,,,,,,
1200,1200,42935,Loud Cab,CA,Hollywood,34.090902,-118.30461499999998,medical,,4.0,34,90036,https://weedmaps.com/deliveries/loud-cab-2,delivery,(323) 813-1116,,,,,,,,
1201,1201,2053,Westside Organic Delivery,CA,Pacific Palisades,34.038337,-118.539588,medical,,5.0,12,90272,https://weedmaps.com/deliveries/westside-organic-delivery-malibu-pacific-palisades,delivery,310-309-9752,,,,,,,,
1202,1202,26958,Kinky Kush,CA,Tarzana,34.170925,-118.65571100000001,hybrid,,5.0,10,91367,https://weedmaps.com/deliveries/kinky-kush,delivery,818-614-0669,,103132586,,,,103132586,,
1203,1203,24098,KUSHAGRAM - DTLA,CA,Los Angeles,34.050067999999996,-118.259303,medical,,4.0,47,90017,https://weedmaps.com/deliveries/kushagram-dtla,delivery,3237391134,,,,,,,,
1205,1205,45927,SFV Delivers - Thousand Oaks,CA,Thousand Oaks,34.155477000000005,-118.76495800000001,medical,,4.0,5,91301,https://weedmaps.com/deliveries/sfv-delivers-thousand-oaks,delivery,(747) 247-9680,,,,,,,,
1207,1207,46300,SFV Delivers - Sherman Oaks / Studio City,CA,Sherman Oaks,34.152198999999996,-118.37913600000002,hybrid,,5.0,1,91602,https://weedmaps.com/deliveries/sfv-delivers-sherman-oaks-studio-city,delivery,(747) 247-9226,,,,,,,,
1208,1208,43680,Greenbear 20 Cap Collective,CA,Los Angeles,34.032916,-118.253578,medical,1226 South San Pedro Street,4.0,5555,90015,https://weedmaps.com/dispensaries/ogb-2,storefront,323-973-6497,,,,,,,,
1209,1209,43668,Kings - Pre ICO,CA,Burbank,34.211001,-118.356214,medical,7674 San Fernando Rd.,4.0,610,91504,https://weedmaps.com/dispensaries/mc3,storefront,(818) 208-2929,,,,,,,,
1210,1210,49563,Venice Medical Center,CA,Culver City,34.024321,-118.39650900000001,hybrid,9636 Venice Blvd,4.0,1206,90232,https://weedmaps.com/dispensaries/culver-medical-center,storefront,(424) 293-1121,,,,,,,,
1213,1213,59771,ATRIUM,CA,Woodland Hills,34.169815,-118.60603600000002,hybrid,5441 Topanga Canyon Blvd,4.0,190,91367,https://weedmaps.com/dispensaries/atrium,storefront,(818) 810-7379,,,,,,,,
1215,1215,59862,Green Land,CA,Pacoima,34.261946,-118.41794099999998,medical,10551 San Fernando Road,4.0,63,91331,https://weedmaps.com/dispensaries/10551-collective,storefront,1-818-485-5250,,,,,,,,
1218,1218,59926,Sunland's Finest,CA,Sun Valley,34.220303,-118.36845100000001,medical,8227 Sunland Blvd,4.0,49,91352,https://weedmaps.com/dispensaries/sunland-s-finest,storefront,8182904069,,,,,,,,
1219,1219,58904,SafePort Cannabis Dispensary,CA,Port Hueneme,34.176358,-119.206948,hybrid,353 W. Channel Islands Blvd.,4.0,63,93041,https://weedmaps.com/dispensaries/safe-port-cannabis-dispensary,storefront,(805) 843-3131,,,,,,,,
1220,1220,61735,Korea Town Budz,CA,Los Angeles,34.071076,-118.27995,medical,2817 Beverly Blvd #B,5.0,3,90057,https://weedmaps.com/dispensaries/korea-town-budz,storefront,747-274-2470,,,,,,,,
1223,1223,46608,Budex - Central La,CA,Central Los Angeles,34.025527000000004,-118.28392099999999,medical,,4.0,100,92345,https://weedmaps.com/deliveries/budex-central-los-angeles,delivery,626-554-4813,,,,,,,,
1224,1224,34076,Green Tree Remedy,CA,LA,34.052821,-118.303923,medical,,4.0,192,90006,https://weedmaps.com/deliveries/green-tree-remedy-5,delivery,2132760000,,,,,,,,
1225,1225,10483,Green Tree Remedy,CA,Burbank,34.170579,-118.31505800000001,medical,,4.0,176,91502,https://weedmaps.com/deliveries/exclusive-35-cap-2,delivery,323-672-0331,,,,,,,,
1226,1226,25463,Golden leaf,CA,Northridge,34.221024,-118.518943,medical,,4.0,318,91325,https://weedmaps.com/deliveries/golden-leaf-9,delivery,818-699-4541,,,,,,,,
1229,1229,20852,Golden Leaf,CA,studio city,34.146739000000004,-118.403031,medical,,4.0,118,91602,https://weedmaps.com/deliveries/golen-leaf,delivery,818-699-4541,,,,,,,,
1231,1231,26957,Kinky Kush,CA,Encino,34.163938,-118.509824,hybrid,,4.0,38,91316,https://weedmaps.com/deliveries/kinky-kush-encino,delivery,818-614-0669,,103132586,,,,103132586,,
1232,1232,58837,MoVal's Premium Greenery,CA,Moreno Valley,33.932995,-117.22675500000001,medical,12865 Perris Blvd,4.0,3844,92553,https://weedmaps.com/dispensaries/moval-s-premium-greenery-2,storefront,909-361-3642,,,,,,,,
1234,1234,61568,Banning Wellness Center,California,Banning,33.929021999999996,-116.94558899999998,medical,6272 W Ramsey St,4.0,40,92220,https://weedmaps.com/dispensaries/banning-wellness-center,storefront,9092190431,,,,,,,,
1235,1235,42197,WeedBell Delivery,CA,Moreno Valley,33.94,-117.18,medical,,4.0,775,92555,https://weedmaps.com/deliveries/weedbell-open-late-8,delivery,(909)774-6132,,,,,,,,
1236,1236,1600,Connoisseur Direct,Ca,Banning,33.926818,-116.89458799999998,medical,,4.0,292,92220,https://weedmaps.com/deliveries/connoisseur-direct,delivery,(909) 213-0310          ,,,,,,,,
1237,1237,44503,Lyftd,CA,Perris,33.792039,-117.226123,medical,,4.0,28,92571,https://weedmaps.com/deliveries/lyftd-3,delivery,(951)8169227,,,,,,,,
1238,1238,58679,Sunny Side Patient Care,CA,Moreno Valley,33.939471999999995,-117.23781799999999,medical,24340 Sunnymead Blvd,4.0,2824,92553,https://weedmaps.com/dispensaries/moval-alternative-care,storefront,1-951-420-7897,,,,,,,,
1240,1240,57080,Native RezSolutions,CA,Banning,33.898015,-116.901706,medical,43555 Longhorn Road (enter through Highland Springs Ave.),4.0,246,92220,https://weedmaps.com/dispensaries/native-rez-solutions,storefront,951-208-9359,,,,,,,,
1241,1241,15959,CY SOLUTIONS - Palm Springs,CA,Palm Springs,33.838207000000004,-116.55236000000001,medical,,4.0,297,92262,https://weedmaps.com/deliveries/cy-solutions-2,delivery,209-783-8333,,,,,,,,
1242,1242,16972,Let's Just Be Blunt INC - Beaumont / Banning,CA,Beaumont,33.929460600000006,-116.97055300000001,medical,,4.0,64,92223,https://weedmaps.com/deliveries/let-s-just-be-blunt-inc-2-2,delivery,909-573-7594,,,,,,,,
1243,1243,22241,Let's Just Be Blunt INC - Moreno Valley,CA,Moreno Valley,33.9375,-117.2306,medical,,4.0,60,92553,https://weedmaps.com/deliveries/let-s-just-be-blunt-inc-3,delivery,909-573-7594,,,,,,,,
1245,1245,50413,Strange Therapy Solutions,CA,Banning,33.926258000000004,-116.90663,medical,2781 W. Ramsey St. Suite 7,4.0,1242,92220,https://weedmaps.com/dispensaries/strange-therapy-solutions-2-3,storefront,1-877-420-8886,,,,,,,,
1246,1246,61106,Moreno Valley Awakenings,CA,Moreno Valley,33.927918,-117.22728500000001,medical,24941 Dracaea Ave,4.0,337,92553,https://weedmaps.com/dispensaries/moreno-valley-awakenings-2,storefront,9096883462,,,,,,,,
1247,1247,46323,Rehab Delivery,CA,Moreno Valley,33.924588,-117.21759499999999,medical,,3.0,2,92553,https://weedmaps.com/deliveries/rehab-delivery-10,delivery,4422679282,,,,,,,,
1248,1248,40703,PINKY'S,California,Perris,33.827118,-117.22931100000001,medical,,4.0,202,92571,https://weedmaps.com/deliveries/pinky-s,delivery,7605322847,,,,,,,,
1249,1249,28196,HoneyBudz - Valle Vista / Hemet / San Jacinto,CA,San Jacinto,33.787462,-116.98061100000001,medical,,4.0,280,92582,https://weedmaps.com/deliveries/honeybudz-3,delivery,(951) 448-9429,,,,,,,,
1251,1251,27516,Cali Greens Co. - Moreno Valley,CA,Moreno Valley,33.932790000000004,-117.2045,medical,,4.0,224,92555,https://weedmaps.com/deliveries/cali-greens-collective,delivery,310-492-3781,,,,,,,,
1252,1252,744,DAM Delivery,CA,Palm Springs,33.844863000000004,-116.519372,medical,,4.0,200,92262,https://weedmaps.com/deliveries/dam-2,delivery,760-288-5788,,,,,,,,
1253,1253,3017,Jah Healing Kemetic Temple of the Divine Church Delivery - Banning,CA,Banning,33.925389,-116.867906,medical,,4.0,57,92220,https://weedmaps.com/deliveries/jah-healing-caregivers-2-5,delivery,951-772-1827,,,,,,,,
1254,1254,61625,Banning's Finest,CA,Banning,33.925684000000004,-116.87751899999999,medical,67 W Ramsey St.,5.0,14,92220,https://weedmaps.com/dispensaries/banning-s-finest,storefront,951-441-9827,,,,,,,,
1255,1255,42784,Ultra Meds,CA,Indio,33.729132,-116.268856,medical,,4.0,61,92201,https://weedmaps.com/deliveries/ultra-meds,delivery,(760) 620-8133 ,,,,,,,,
1256,1256,15897,Budzilla,CA,Murrieta,33.555917,-117.173014,medical,,4.0,23,92562,https://weedmaps.com/deliveries/budzilla-sd-5,delivery,7603920187,,,,,,,,
1257,1257,34054,Go Green Calming Solutions Delivery,CA,San Jacinto,33.787532,-116.956652,medical,,4.0,129,92583,https://weedmaps.com/deliveries/go-green-calming-solutions-delivery,delivery,951-378-1199,,1122143557,,,,,,
1261,1261,10749,Express Delivery Service - Temecula,CA,Temecula,33.525134,-117.11352600000001,medical,,4.0,87,92591,https://weedmaps.com/deliveries/express-delivery-service,delivery,(951) 400-1563,,,,,,,,
1262,1262,44504,Lyftd,CA,Murrieta,33.566505,-117.201351,medical,,4.0,27,92562,https://weedmaps.com/deliveries/lyftd-4,delivery,(951)6096853,,,,,,,,
1263,1263,44506,Lyftd,CA,Menifee,33.677777,-117.18868300000001,medical,,4.0,25,92584,https://weedmaps.com/deliveries/lyftd-1,delivery,(951)8169227,,,,,,,,
1265,1265,46375,Green Dragon Caregivers,CA,Palm Springs,33.801202,-116.54364,medical,,5.0,1,92234,https://weedmaps.com/deliveries/green-dragon-caregivers-5,delivery,818-843-9333,,,,,,,,
1266,1266,61289,Temecula Valley Patient Care,California,Temecula,33.510787,-117.184,medical,42210 Roick Drive Unit 12,4.0,85,92590,https://weedmaps.com/dispensaries/temecula-valley-patient-care,storefront,951-420-6097,,,,,,,,
1268,1268,37400,Green Coast,CA,Hemet,33.731196000000004,-116.977727,medical,,4.0,465,92543,https://weedmaps.com/deliveries/green-coast,delivery,951-292-8957,,,,,,,,
1269,1269,37244,Presidential Collective - Menifee,CA,Menifee,33.670716,-117.206521,medical,,5.0,21,992584,https://weedmaps.com/deliveries/presidential-collective-menifee,delivery,1-951-440-9422,,,,,,,,
1270,1270,17744,CaLEAFornia Republic- Greenfield,CA,Greenfield,36.320799799999996,-121.2438138,medical,,4.0,39,93927,https://weedmaps.com/deliveries/caleafornia-republic,delivery,(831) 756-1443,,,,,,C3962428,,
1275,1275,45744,Monterey Sanctuary,CALIFORNIA,Monterey,36.694879,-121.80171499999999,medical,,5.0,1,93933,https://weedmaps.com/deliveries/monterey-sanctuary-2,delivery,831-455-6097,,,,,,,,
1282,1282,442,Green Cuisine Delivery Santa Barbara,Ca,Santa Barbara,34.44656,-119.718099,medical,,4.0,449,93101,https://weedmaps.com/deliveries/green-cuisine-sb,delivery,(844) 347-3360,,,,,,,,
1283,1283,16225,Group Health Clinic Coop,CA,Summerland,34.420506599999996,-119.60173799999998,medical,,4.0,15,93067,https://weedmaps.com/deliveries/group-health-clinic-coop-3,delivery,805-444-8073,,,,,,,,
1285,1285,3310,SYVSA -Santa Ynez Valley Safe Access - Solvang,CA,Solvang,34.595971,-120.15456200000001,medical,,4.0,71,93427,https://weedmaps.com/deliveries/santa-ynez-valley-safe-access-syvsa,delivery,805 350 2244,,,,,,,39165,
1286,1286,471,Green Cuisine Delivery - Isla Vista,CA,Isla Vista,34.409424,-119.85626,medical,,4.0,207,93117,https://weedmaps.com/deliveries/green-cuisine-isla-vista,delivery,(844) 347-3360,,,,,,,,
1288,1288,5515,Gold Coast Meds,CA,Ventura,34.26736,-119.25756299999999,medical,,4.0,64,93004,https://weedmaps.com/deliveries/goldcoastmeds-com,delivery,323-834-2748,,,,,,,,
1291,1291,16224,Group Health Clinic Coop,CA,Goleta,34.438643,-119.82166299999999,medical,,3.0,12,93117,https://weedmaps.com/deliveries/group-health-clinic-coop-2,delivery,805-444-8073,,,,,,,,
1293,1293,17417,Fast Meds Delivery 805 - South Ventura,CA,Ventura,34.25956,-119.262526,medical,,4.0,71,93003,https://weedmaps.com/deliveries/fast-budz-24-7-delivery-4,delivery,(805)396-4004,,,,,,,,
1294,1294,16227,Greenbridge Patient Collective,CA,Goleta,34.433483,-119.803366,medical,,4.0,18,93111,https://weedmaps.com/deliveries/greenbridge-patient-collective,delivery,805-722-7150,,,,,,,,
1295,1295,4227,Garden Of Eden,CA,Goleta,34.430252,-119.86970500000001,medical,,4.0,197,93117,https://weedmaps.com/deliveries/garden-of-eden-3-5,delivery,805-252-1107,,,,,,,,
1296,1296,388,Group Health Clinic Coop,CA,Santa Barbara,34.426218,-119.67485,medical,,4.0,90,93103,https://weedmaps.com/deliveries/group-health-clinic-coop,delivery,(805) 444-8073,,,,,,,,
1298,1298,667,Greenbridge Patient Collective,CA,Santa Barbara,34.426883000000004,-119.746101,medical,,4.0,89,93105,https://weedmaps.com/deliveries/greenbridge-patient-collective-santa-barbara-goleta,delivery,(805) 722-7150,,,,,,,,
1299,1299,9512,Budah Man Collective,CA,Ventura,34.272835,-119.24971399999998,medical,,4.0,163,93003,https://weedmaps.com/deliveries/budah-man-collective,delivery,(805) 663-7774,,,,,,,,
1300,1300,18615,"Presidential Collective, Ventura - Oxnard",CA,Ventura,34.243148,-119.249781,medical,,4.0,168,93003,https://weedmaps.com/deliveries/presidential-collective,delivery,1-(805)-270-9837,,,,,,,,
1301,1301,10705,Diamond Medz,Ca,Santa Barbara,34.427455,-119.702405,medical,,4.0,442,93111,https://weedmaps.com/deliveries/diamond-medz,delivery,805-881-2381,,,,,,,,
1302,1302,13524,Send IT,CA,Santa Barbara,34.418838,-119.716195,medical,,4.0,153,93109,https://weedmaps.com/deliveries/duber-sb,delivery,805-930-8297,,,,,,,,
1304,1304,13914,URBS,CA,Goleta,34.411302,-119.85901100000001,medical,,4.0,154,93116,https://weedmaps.com/deliveries/urban-grow,delivery,805-451-5772,,,,,,,,
1307,1307,23716,Yayas Land,CA,Ventura,34.268885,-119.248851,medical,,4.0,78,93003,https://weedmaps.com/deliveries/yayas-land,delivery,805-607-7508,,,,,,,,
1308,1308,16265,Send IT,CA,Goleta,34.409818,-119.866472,medical,,4.0,120,93117,https://weedmaps.com/deliveries/duber-sb-2,delivery,805-930-8297,,,,,,,,
1309,1309,910,Soul Buds - Santa Barbara,Ca,Santa Barbara,34.443952,-119.78950900000001,medical,,4.0,479,93101,https://weedmaps.com/deliveries/om-healing-collective-santa-barbara,delivery,(805) 257-1717 ,,,,,,,,
1310,1310,3321,Garden Of Eden - Santa Barbara,CA,Santa Barbara,34.412203999999996,-119.68921200000001,medical,,4.0,232,93101,https://weedmaps.com/deliveries/garden-of-eden-master,delivery,805-252-1107,,,,,,,,
1311,1311,21634,URBS,CA,Santa Barbara,34.425893,-119.71319,medical,,4.0,70,93117,https://weedmaps.com/deliveries/urban-grow-2,delivery,805-451-5772,,,,,,,,
1312,1312,19582,The Sensible Source,CA,Santa Barbara,34.408152,-119.70013,medical,,4.0,207,93109,https://weedmaps.com/deliveries/the-sensi-ble-source,delivery,805-451-5723,,,,,,,,
1313,1313,25691,Jungle Buds Club,CA,Santa Barbara/Goleta/IV,34.432660999999996,-119.819552,medical,,4.0,73,93117,https://weedmaps.com/deliveries/junglebuds-club,delivery,805-689-9404,,,,,,,,
1314,1314,29873,Santa Barbara Wild Flower,CA,Santa Barbara,34.433787,-119.716074,medical,,4.0,35,93105,https://weedmaps.com/deliveries/santa-barbara-wild-flower,delivery,805-259-6044,,,,,,,,
1316,1316,8135,"Mr. Nice Guy, Ojai",CA,Ojai,34.451701,-119.250599,medical,,4.0,31,93023,https://weedmaps.com/deliveries/mr-nice-guy-ojai,delivery,805-335-0667,,,,,,,,
1320,1320,35753,The Sensible Source,CA,Isla Vista,34.415644,-119.86251399999999,medical,,4.0,30,93117,https://weedmaps.com/deliveries/the-sensible-source,delivery,805-451-5723,,,,,,,,
1321,1321,4876,Green Cuisine Delivery - Carpinteria,CA,Carpinteria,34.405319,-119.53679199999999,medical,,4.0,26,93013,https://weedmaps.com/deliveries/the-hippie-chimpie-santa-barbara,delivery,(844) 347-3360,,,,,,,,
1322,1322,21745,Good Grade,CA,Isla Vista,34.418642999999996,-119.830592,medical,,4.0,36,93117,https://weedmaps.com/deliveries/good-grade,delivery,(805) 336-9642,,,,,,,,
1323,1323,19170,Diamond Medz,CA,ISLA VISTA,34.411709,-119.862852,medical,,4.0,41,93117,https://weedmaps.com/deliveries/diamond-medz-2,delivery,805-881-2381,,,,,,,,
1324,1324,32816,Coast 2 Coast Distribution,CA,Isla Vista,34.417489,-119.869818,medical,,4.0,56,93117,https://weedmaps.com/deliveries/coast-2-coast-distribution-3,delivery,(805)-588-6514,,,,,,,,
1326,1326,38634,Coast 2 Coast Distribution Santa Barbara,CA,Santa Barbara,34.414441,-119.704939,medical,,4.0,18,93101,https://weedmaps.com/deliveries/coast-2-coast-distribution-santa-barbara,delivery,(805)-588-6514,,,,,,,,
1329,1329,45569,Doober805,CA,Ventura,34.279540000000004,-119.291537,medical,,4.0,5,93001,https://weedmaps.com/deliveries/doober805-2,delivery,805-421-9449,,,,,,,,
1331,1331,44902,The Higher Collection,California,Santa Barbara,34.435023,-119.72040600000001,hybrid,,4.0,5,93101,https://weedmaps.com/deliveries/the-higher-collection-10,delivery,(805) 270-2826,,C9180000093 ,,,,C9180000093 ,,
1333,1333,44904,The Higher Collection,California,Goleta,34.417625,-119.86062199999999,hybrid,,5.0,1,93111,https://weedmaps.com/deliveries/the-higher-collection-11,delivery,(805) 623-0465,,C9180000093 ,,,,C9180000093 ,,
1347,1347,1182,Humboldt Patient Resource Center HPRC,CA,Arcata,40.867058,-124.0895114,hybrid,980 6th Street,4.0,191,95521,https://weedmaps.com/dispensaries/humboldt-patient-resource-center,storefront,707-826-7988,,,,,,,,M12180000027
1349,1349,35969,EcoCann - Delivery,CA,Eureka,40.791469,-124.16125500000001,hybrid,,4.0,5,95501,https://weedmaps.com/deliveries/ecocann-delivery,delivery,7072404220,,,,,,,,
1352,1352,61762,LEAF,CA,Lompoc,34.63926,-120.462713,hybrid,423 W. Ocean Ave,3.0,3,93436,https://weedmaps.com/dispensaries/leaf-2,storefront,805-743-4771,,,,,,,,
1353,1353,766,CoExist RX,CA,Santa Maria,34.923656,-120.41771100000001,medical,,4.0,185,93458,https://weedmaps.com/deliveries/coexist-rx-san-luis-obispo,delivery,805-363-3288,,,,,,,,
1354,1354,1044,CoExist RX,CA,Lompoc,34.639016999999996,-120.46680900000001,medical,,4.0,104,93436,https://weedmaps.com/deliveries/coexist-rx-2,delivery,805-363-3290,,,,,,,,
1355,1355,8209,CoExist RX,CA,"Arroyo Grande,",35.116552,-120.591838,medical,,4.0,80,93436,https://weedmaps.com/deliveries/coexist-rx-2-2,delivery,805-363-3288,,,,,,,,
1356,1356,44906,The Higher Collection,California,Santa Maria,34.945834999999995,-120.431422,hybrid,,5.0,5,93454,https://weedmaps.com/deliveries/the-higher-collection-12,delivery, (805) 623-0310,,C9180000093 ,,,,C9180000093 ,,
1358,1358,9937,DabLife805 - 5 Cities and SLO,CA,Oceano,35.09917,-120.61247,medical,,4.0,31,93445,https://weedmaps.com/deliveries/dablife805-2,delivery,805-503-0755,,,,,,,,
1359,1359,3521,Mr. 805 Organics,CA,Santa Maria,34.955418,-120.430219,medical,,4.0,111,93458,https://weedmaps.com/deliveries/mr-805-organics,delivery,805-930-7526,,,,,,,,
1360,1360,36100,The Source - 5 Cities,CA,5 Cities,35.117536,-120.62210800000001,medical,,5.0,4,93448,https://weedmaps.com/deliveries/the-source-4,delivery,805-550-5092,,,,,,,,
