id,name,state,city_x,latitude,longitude,license_type,address,rating,reviews_count,zip_code_x,web_url,retailer_services,phone_x,email_x,website_x,adult_use_cultivation,adult_use_nonstorefront,adult_use_retail,distributor,medical_cultivation,medical_nonstorefront,medical_retail,microbusiness,date_scraped,License Number,License Type,Business Owner,Business Contact Information,Business Structure,Premise Address,Status,Issue Date,Expiration Date,Activities,Adult-Use/Medicinal,zip_code_y,city_y,email_y,website_y,company_name,phone_y,License_no_dash
19914,M Delivers,CA,San Diego,32.715736,-117.17559299999999,hybrid,,4.0,8,92101,https://weedmaps.com/deliveries/m-delivers-2,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
26064,M Delivers - North Park,CA,San Diego,32.720275,-117.130225,hybrid,,3.3333333333333304,6,92102,https://weedmaps.com/deliveries/m-delivers-north-park,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
115,M Delivers - College Areas,CA,San Diego,32.767495000000004,-117.073477,hybrid,,4.74166666666667,120,92115,https://weedmaps.com/deliveries/mdelivers-3,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
210,M Delivers - Lemon Grove/Spring Valley,CA,Lemon Grove,32.738576,-117.00371299999999,hybrid,,4.844444444444441,45,91945,https://weedmaps.com/deliveries/mdelivers-8,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
26063,M Delivers - Kensington,CA,San Diego,32.753170000000004,-117.101942,hybrid,,3.75555555555556,9,92105,https://weedmaps.com/deliveries/m-delivers-kensington,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
44353,M Delivers - National City,CA,San Diego,32.690482,-117.094807,hybrid,,0.0,0,92113,https://weedmaps.com/deliveries/mdelivers-35,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
561,M Delivers,CA,La Mesa,32.755696,-116.965847,hybrid,,4.67,40,91941,https://weedmaps.com/deliveries/mdelivers-13,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
44358,M Delivers - Chula Vista,CA,Chula Vista,32.605897999999996,-117.03622299999999,hybrid,,0.0,0,91911,https://weedmaps.com/deliveries/mdelivers-39,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
44359,M Delivers - Imperial Beach,CA,San Diego,32.564065,-117.068698,hybrid,,0.0,0,92173,https://weedmaps.com/deliveries/mdelivers-40,delivery,1-800-CANNABIS,MCares@MDelivers.com,www.mdelivers.com,,A10180000108TEMP,,,,A10180000108TEMP,,,2019-03,A10180000108TEMP,Cannabis - Retailer Temporary License,Wayne Scherer,"UPROOTED, INC.  : Southwest Patient Group : Email- alex@attismanagement.com : Phone- 6196636337 : Website- www.southwestpatientgroup.com",Corporation,"658 SAN YSIDRO BLVD SAN DIEGO, CA 92173 County: SAN DIEGO ",Active,07/26/2019,01/02/2018,N/A for this license type,BOTH,92173,san diego,alex@attismanagement.com,www.southwestpatientgroup.com,"uprooted, inc.",6196636337.0,A10180000108TEMP
5828,Holistic Essentials Concord,CA,Concord,37.955535,-122.00149099999999,hybrid,,4.40240963855421,249,94518,https://weedmaps.com/deliveries/holistic-essentials-girl-scout-cookies-is-back,delivery,(925) 951-7453,hollisticessentials@gmail.com,,,C9180000034TEMP,,,,C9180000034TEMP,,,2019-03,C9180000034TEMP,Cannabis - Retailer Nonstorefront Temporary License,david martin,INLAND CONSULTING  : Taste : Email- Davidalanmartin2121@yahoo.com : Phone- 9256907170 ,Limited Liability Partnership,"OAKLAND, CA 946033234 County: ALAMEDA ",Active,06/26/2019,08/30/2018,N/A for this license type,BOTH,94603,oakland,davidalanmartin2121@yahoo.com,,inland consulting,9256907170.0,C9180000034TEMP
46465,Weed on Wheels LLC,California,Oakland,37.805035,-122.22722399999999,hybrid,,5.0,17,94621,https://weedmaps.com/deliveries/weed-on-wheels-llc-2,delivery,5109930995,weedonwheelsllc@gmail.com,www.weedonwheelsllc.com,,C9180000235TEMP,,,,C9180000235TEMP,,,2019-03,C9180000235TEMP,Cannabis - Retailer Nonstorefront Temporary License,Amardeep Bhullar,WEED ON WHEELS LLC  : Weed On Wheels LLC : Email- amarbhullar@gmail.com : Phone- 5106100555 ,Limited Liability Company,"OAKLAND, CA 946212102 County: ALAMEDA ",Active,07/29/2019,12/31/2018,N/A for this license type,BOTH,94621,oakland,amarbhullar@gmail.com,,weed on wheels llc,5106100555.0,C9180000235TEMP
46463,Weed on Wheels LLC,California,Pleasanton,37.666073,-121.867076,hybrid,,5.0,8,94566,https://weedmaps.com/deliveries/weed-on-wheels-llc,delivery,5109930995,weedonwheelsllc@gmail.com,www.weedonwheelsllc.com,,C9180000235TEMP,,,,C9180000235TEMP,,,2019-03,C9180000235TEMP,Cannabis - Retailer Nonstorefront Temporary License,Amardeep Bhullar,WEED ON WHEELS LLC  : Weed On Wheels LLC : Email- amarbhullar@gmail.com : Phone- 5106100555 ,Limited Liability Company,"OAKLAND, CA 946212102 County: ALAMEDA ",Active,07/29/2019,12/31/2018,N/A for this license type,BOTH,94621,oakland,amarbhullar@gmail.com,,weed on wheels llc,5106100555.0,C9180000235TEMP
36336,EBC Solutions,CA,Oakland,37.786953000000004,-122.235803,hybrid,,4.41666666666667,12,94577,https://weedmaps.com/deliveries/ebc-solutions-3,delivery,(510)485-6911,ebcsolutions@yahoo.com,www.EBCSolutions.org,,C9180000215TEMP,,,,C9180000215TEMP,,,2019-03,C9180000215TEMP,Cannabis - Retailer Nonstorefront Temporary License,Timothy Graham,EBC SOLUTIONS : Email- ebcsolutions@yahoo.com : Phone- 9252196733 : Website- ebcsolutions.org,Corporation,"OAKLAND, CA 946052043 County: ALAMEDA ",Active,07/27/2019,12/29/2018,N/A for this license type,BOTH,94605,oakland,ebcsolutions@yahoo.com,ebcsolutions.org,ebc solutions,9252196733.0,C9180000215TEMP
9630,EBC Solutions,CA,Concord,37.983393,-122.015584,hybrid,,4.6,10,94519,https://weedmaps.com/deliveries/ebc-solutions,delivery,925-206-7010,ebcsolutions@yahoo.com,ebcsolutions.org,,C9180000215TEMP,,,,C9180000215TEMP,,,2019-03,C9180000215TEMP,Cannabis - Retailer Nonstorefront Temporary License,Timothy Graham,EBC SOLUTIONS : Email- ebcsolutions@yahoo.com : Phone- 9252196733 : Website- ebcsolutions.org,Corporation,"OAKLAND, CA 946052043 County: ALAMEDA ",Active,07/27/2019,12/29/2018,N/A for this license type,BOTH,94605,oakland,ebcsolutions@yahoo.com,ebcsolutions.org,ebc solutions,9252196733.0,C9180000215TEMP
11047,EBC Solutions,Ca,Antioch,37.972069,-121.78298899999999,hybrid,,4.91171171171171,222,94531,https://weedmaps.com/deliveries/ebc-solutions-2,delivery,925-206-7010,ebcsolutions@yahoo.com,www.ebcsolutions.org,,C9180000215TEMP,,,,C9180000215TEMP,,,2019-03,C9180000215TEMP,Cannabis - Retailer Nonstorefront Temporary License,Timothy Graham,EBC SOLUTIONS : Email- ebcsolutions@yahoo.com : Phone- 9252196733 : Website- ebcsolutions.org,Corporation,"OAKLAND, CA 946052043 County: ALAMEDA ",Active,07/27/2019,12/29/2018,N/A for this license type,BOTH,94605,oakland,ebcsolutions@yahoo.com,ebcsolutions.org,ebc solutions,9252196733.0,C9180000215TEMP
47412,Intangible Love,CA,Oakland,37.811207,-122.197356,medical,,5.0,3,94602,https://weedmaps.com/deliveries/intangible-love-oakland,delivery,(510) 606-2637,intangiblelovedelivey@gmail.com,,,,,,,C9180000038TEMP,,,2019-03,C9180000038TEMP,Cannabis - Retailer Nonstorefront Temporary License,Cisco Negoescu,INTANGIBLE LOVE  : Intangible Love : Email- cisconegoescu@gmail.com : Phone- 5106062637 ,,"OAKLAND, CA 946033234 County: ALAMEDA ",Active,07/08/2019,09/11/2018,N/A for this license type,Medicinal,94603,oakland,cisconegoescu@gmail.com,,intangible love,5106062637.0,C9180000038TEMP
18488,California Patients Club,CA,San Ramon,37.773405,-121.988303,hybrid,,4.73333333333333,45,94583,https://weedmaps.com/deliveries/california-patients-club,delivery,510-342-9655,californiapatientsclub@gmail.com,,,C9180000084TEMP,,,,C9180000084TEMP,,,2019-03,C9180000084TEMP,Cannabis - Retailer Nonstorefront Temporary License,John Jacobs,CALIFORNIA PATIENTS CLUB : Email- californiapatientsclub@gmail.com : Phone- 5103429655 ,Limited Liability Company,"OAKLAND, CA 946015114 County: ALAMEDA ",Active,06/29/2019,12/01/2018,N/A for this license type,BOTH,94601,oakland,californiapatientsclub@gmail.com,,california patients club,5103429655.0,C9180000084TEMP
18516,California Patients Club - Hayward,CA,San Leandro,37.681915999999994,-122.149584,hybrid,,4.8527777777777805,144,94580,https://weedmaps.com/deliveries/california-patients-club-2,delivery,(510) 342 - 9655,californiapatientsclub@gmail.com,www.californiapatientsclub.com,,C9180000084TEMP,,,,C9180000084TEMP,,,2019-03,C9180000084TEMP,Cannabis - Retailer Nonstorefront Temporary License,John Jacobs,CALIFORNIA PATIENTS CLUB : Email- californiapatientsclub@gmail.com : Phone- 5103429655 ,Limited Liability Company,"OAKLAND, CA 946015114 County: ALAMEDA ",Active,06/29/2019,12/01/2018,N/A for this license type,BOTH,94601,oakland,californiapatientsclub@gmail.com,,california patients club,5103429655.0,C9180000084TEMP
31321,California Patients Club - Fremont,CA,Fremont,37.555842999999996,-122.023923,hybrid,,4.74193548387097,31,94536,https://weedmaps.com/deliveries/california-patients-club-4,delivery,(510) 342 - 9655,californiapatientsclub@gmail.com,,,C9180000084TEMP,,,,C9180000084TEMP,,,2019-03,C9180000084TEMP,Cannabis - Retailer Nonstorefront Temporary License,John Jacobs,CALIFORNIA PATIENTS CLUB : Email- californiapatientsclub@gmail.com : Phone- 5103429655 ,Limited Liability Company,"OAKLAND, CA 946015114 County: ALAMEDA ",Active,06/29/2019,12/01/2018,N/A for this license type,BOTH,94601,oakland,californiapatientsclub@gmail.com,,california patients club,5103429655.0,C9180000084TEMP
25780,California Patients Club,CA,Dublin,37.668655,-121.896322,hybrid,,4.98867924528302,53,94568,https://weedmaps.com/deliveries/california-patients-club-3,delivery, (510) 342 - 9655,californiapatientsclub@gmail.com,www.californiapatientsclub.com,,C9180000084TEMP,,,,C9180000084TEMP,,,2019-03,C9180000084TEMP,Cannabis - Retailer Nonstorefront Temporary License,John Jacobs,CALIFORNIA PATIENTS CLUB : Email- californiapatientsclub@gmail.com : Phone- 5103429655 ,Limited Liability Company,"OAKLAND, CA 946015114 County: ALAMEDA ",Active,06/29/2019,12/01/2018,N/A for this license type,BOTH,94601,oakland,californiapatientsclub@gmail.com,,california patients club,5103429655.0,C9180000084TEMP
44513,California Patients Club - San Jose,Ca,San Jose,37.310784000000005,-121.896767,hybrid,,4.25,12,95125,https://weedmaps.com/deliveries/california-patients-club-san-jose,delivery,(510) 342 - 9655,californiapatientsclub@gmail.com,www.californiapatientsclub.com,,C9180000084TEMP,,,,C9180000084TEMP,,,2019-03,C9180000084TEMP,Cannabis - Retailer Nonstorefront Temporary License,John Jacobs,CALIFORNIA PATIENTS CLUB : Email- californiapatientsclub@gmail.com : Phone- 5103429655 ,Limited Liability Company,"OAKLAND, CA 946015114 County: ALAMEDA ",Active,06/29/2019,12/01/2018,N/A for this license type,BOTH,94601,oakland,californiapatientsclub@gmail.com,,california patients club,5103429655.0,C9180000084TEMP
25115,10 Collective - Union city - Fremont,CA,Union City,37.596104,-122.038009,medical,,4.62666666666667,15,94587,https://weedmaps.com/deliveries/10-collective-union-city-fremont,delivery,(415) 966- 5941,10collectivellc@gmail.com,,,C9180000094TEMP,,,,C9180000094TEMP,,,2019-03,C9180000094TEMP,Cannabis - Retailer Nonstorefront Temporary License,Aaron Parker: Aaron Parker,T10NCO LLC  : Tenco : Email- 10collectivellc@gmail.com : Phone- 4159665941 ,Limited Liability Company,"OAKLAND, CA 94612-1406 County: ALAMEDA ",Active,07/04/2019,12/06/2018,N/A for this license type,BOTH,94612,oakland,10collectivellc@gmail.com,,t10nco llc,4159665941.0,C9180000094TEMP
15706,10 Collective,CA,Menlo Park,37.431740000000005,-122.16438799999999,medical,,4.811764705882349,51,94025,https://weedmaps.com/deliveries/10-collective,delivery,(415) 966- 5941,10collectivellc@gmail.com,,,C9180000094TEMP,,,,C9180000094TEMP,,,2019-03,C9180000094TEMP,Cannabis - Retailer Nonstorefront Temporary License,Aaron Parker: Aaron Parker,T10NCO LLC  : Tenco : Email- 10collectivellc@gmail.com : Phone- 4159665941 ,Limited Liability Company,"OAKLAND, CA 94612-1406 County: ALAMEDA ",Active,07/04/2019,12/06/2018,N/A for this license type,BOTH,94612,oakland,10collectivellc@gmail.com,,t10nco llc,4159665941.0,C9180000094TEMP
24782,10 Collective - Sunnyvale,CA,Sunnyvale,37.36215,-122.060827,medical,,4.85641025641026,39,94087,https://weedmaps.com/deliveries/10-collective-13,delivery,4159665941,10collectivellc@gmail.com,,,C9180000094TEMP,,,,C9180000094TEMP,,,2019-03,C9180000094TEMP,Cannabis - Retailer Nonstorefront Temporary License,Aaron Parker: Aaron Parker,T10NCO LLC  : Tenco : Email- 10collectivellc@gmail.com : Phone- 4159665941 ,Limited Liability Company,"OAKLAND, CA 94612-1406 County: ALAMEDA ",Active,07/04/2019,12/06/2018,N/A for this license type,BOTH,94612,oakland,10collectivellc@gmail.com,,t10nco llc,4159665941.0,C9180000094TEMP
13019,HighLyfe,CA,Hayward,37.667623999999996,-122.08134199999999,medical,,4.63083164300203,493,94545,https://weedmaps.com/deliveries/high-productions,delivery,(510)9384602 (510)3619768,patienthelp09@gmail.com,,,C9180000226TEMP,,,,C9180000226TEMP,,,2019-03,C9180000226TEMP,Cannabis - Retailer Nonstorefront Temporary License,ItzaOmara Nuñez,HIGH LYFE DISTRIBUTION INCORPORATED : Email- HIGHLYFE.DISTRIBUTION@GMAIL.COM : Phone- 5105846888 ,Corporation,"OAKLAND, CA 94602 County: ALAMEDA ",Active,07/28/2019,12/30/2018,N/A for this license type,BOTH,94602,oakland,highlyfe.distribution@gmail.com,,high lyfe distribution incorporated,5105846888.0,C9180000226TEMP
10867,Hellapaxx,CA,Union City,37.655088,-122.09583899999998,hybrid,,4.97241379310345,116,94544,https://weedmaps.com/deliveries/hellapaxx,delivery,(925) 351-5997  ,hellapaxx@gmail.com,hellapaxx.com,,C9180000008TEMP,,,,C9180000008TEMP,,,2019-03,C9180000008TEMP,Cannabis - Retailer Nonstorefront Temporary License,Edward Gray,HIGHDRO+LIFE LLC : Email- highdrolifellc@gmail.com : Phone- 5108095486 ,Limited Liability Company,"OAKLAND, CA 946211998 County: ALAMEDA ",Active,07/20/2019,06/25/2018,N/A for this license type,BOTH,94621,oakland,highdrolifellc@gmail.com,,highdro+life llc,5108095486.0,C9180000008TEMP
40754,BayQueen,CA,Dublin,37.690251,-121.91468400000001,hybrid,,4.2,10,94568,https://weedmaps.com/deliveries/bayqueen,delivery,510-460-0822,bayqueenunlimited@gmail.com,www.bayqueen.life,,M9180000033TEMP,,,,M9180000033TEMP,,,2019-03,M9180000033TEMP,Cannabis - Retailer Nonstorefront Temporary License,Nicole Brown,BAYQUEEN  : BayQueen : Email- bayqueenunlimited@gmail.com : Phone- 5104600822 ,Limited Liability Company,"OAKLAND, CA 94603 County: ALAMEDA",Active,08/15/2019,01/22/2018,N/A for this license type,BOTH,94603,oakland,bayqueenunlimited@gmail.com,,bayqueen,5104600822.0,M9180000033TEMP
11275,Higher Elevation,CA,Pleasanton,37.670390000000005,-121.85785200000001,hybrid,,4.44,50,94566,https://weedmaps.com/deliveries/higher-elevation,delivery,(925)579-3330,info@higherelevation.com,higherelevation.com,,C9180000041TEMP,,,,C9180000041TEMP,,,2019-03,C9180000041TEMP,Cannabis - Retailer Nonstorefront Temporary License,Michaela Toscas,H.E. COMMUNITY COLLECTIVE  : Higher Elevation : Email- higherelevation710@gmail.com : Phone- 9255793330 : Website- higherelevation710@gmail.com,Corporation,"OAKLAND, CA 94603 County: ALAMEDA ",Active,07/29/2019,10/02/2018,N/A for this license type,BOTH,94603,oakland,higherelevation710@gmail.com,higherelevation710@gmail.com,h.e. community collective,9255793330.0,C9180000041TEMP
16022,Natural Green ReLeaf,CA,Palo Alto,37.419084000000005,-122.160377,hybrid,,4.77301587301587,42,94103,https://weedmaps.com/deliveries/natural-green-releaf-2,delivery,1-888-344-2019,info@ngr-sf.com,ngr-sf.com,,A9180000100TEMP,,,,M9170000002TEMP,,,2019-03,M9170000002TEMP,Cannabis - Retailer Nonstorefront Temporary License,Luis Paredes-Gomez,NGR LLC  : NGR LLC : Email- lgomez@ngr-sf.com : Phone- 6505216487 : Website- ngr-sf.com,Limited Liability Company,"SAN FRANCISCO, CA 94111 County: SAN FRANCISCO ",Active,08/05/2019,01/01/2018,N/A for this license type,BOTH,94111,san francisco,lgomez@ngrsf.com,ngr-sf.com,ngr llc,6505216487.0,M9170000002TEMP
43338,The Members Only Club,California,San Jose,37.353584000000005,-121.90307800000001,hybrid,,4.08,25,95112,https://weedmaps.com/deliveries/the-m-o-c-4,delivery,(831) 754-8805,info@mocdelivery.com,www.mocdelivery.com,,,,,,M9180000023TEMP,,,2019-03,M9180000023TEMP,Cannabis - Retailer Nonstorefront Temporary License,Hope Ricks,PURPLE TRILOGY INC.  : The M.O.C. : Email- hope@purpletrilogy.com : Phone- 8053909550 ,Corporation,"Salinas, CA 93901 County: MONTEREY ",Active,07/29/2019,01/05/2018,N/A for this license type,BOTH,93901,salinas,hope@purpletrilogy.com,,purple trilogy inc.,8053909550.0,M9180000023TEMP
48895,The Members Only Club,CA,Santa Cruz,36.982039,-122.007383,medical,,0.0,0,95060,https://weedmaps.com/deliveries/the-members-only-club-5,delivery,(831) 754-8805,info@mocdelivery.com,www.mocdelivery.com,,M9180000023TEMP,,,,M9180000023TEMP,,,2019-03,M9180000023TEMP,Cannabis - Retailer Nonstorefront Temporary License,Hope Ricks,PURPLE TRILOGY INC.  : The M.O.C. : Email- hope@purpletrilogy.com : Phone- 8053909550 ,Corporation,"Salinas, CA 93901 County: MONTEREY ",Active,07/29/2019,01/05/2018,N/A for this license type,BOTH,93901,salinas,hope@purpletrilogy.com,,purple trilogy inc.,8053909550.0,M9180000023TEMP
48894,The Members Only Club,California,Morgan Hill,37.126462,-121.64735,medical,,0.0,0,95037,https://weedmaps.com/deliveries/the-members-only-club,delivery,(831) 754-8805,info@mocdelivery.com,www.mocdelivery.com,,M9180000023TEMP,,,,M9180000023TEMP,,,2019-03,M9180000023TEMP,Cannabis - Retailer Nonstorefront Temporary License,Hope Ricks,PURPLE TRILOGY INC.  : The M.O.C. : Email- hope@purpletrilogy.com : Phone- 8053909550 ,Corporation,"Salinas, CA 93901 County: MONTEREY ",Active,07/29/2019,01/05/2018,N/A for this license type,BOTH,93901,salinas,hope@purpletrilogy.com,,purple trilogy inc.,8053909550.0,M9180000023TEMP
38067,The Members Only Club,CA,Monterey,36.601941,-121.866351,hybrid,,4.0,10,93950,https://weedmaps.com/deliveries/the-moc-monterey,delivery,831-754-8805,info@mocdelivery.com,www.mocdelivery.com,,M9180000023TEMP,,,,M9180000023TEMP,,,2019-03,M9180000023TEMP,Cannabis - Retailer Nonstorefront Temporary License,Hope Ricks,PURPLE TRILOGY INC.  : The M.O.C. : Email- hope@purpletrilogy.com : Phone- 8053909550 ,Corporation,"Salinas, CA 93901 County: MONTEREY ",Active,07/29/2019,01/05/2018,N/A for this license type,BOTH,93901,salinas,hope@purpletrilogy.com,,purple trilogy inc.,8053909550.0,M9180000023TEMP
37635,The Members Only Club,CA,Salinas,36.676846000000005,-121.625041,hybrid,,3.84210526315789,76,93901,https://weedmaps.com/deliveries/the-m-o-c-2,delivery,831-754-8805,info@mocdelivery.com,mocdelivery.com/,,,,,,M9180000023TEMP,,,2019-03,M9180000023TEMP,Cannabis - Retailer Nonstorefront Temporary License,Hope Ricks,PURPLE TRILOGY INC.  : The M.O.C. : Email- hope@purpletrilogy.com : Phone- 8053909550 ,Corporation,"Salinas, CA 93901 County: MONTEREY ",Active,07/29/2019,01/05/2018,N/A for this license type,BOTH,93901,salinas,hope@purpletrilogy.com,,purple trilogy inc.,8053909550.0,M9180000023TEMP
14956,NorCal Holistics,Ca,Roseville,38.744009000000005,-121.278726,hybrid,,4.8913978494623604,372,95678,https://weedmaps.com/deliveries/norcal-holistic-s,delivery,(916) 993-5361 ,orders@norcalholistics.org,www.norcalholistics.org,,A9180000093TEMP,,,,M9180000077TEMP,,,2019-03,M9180000077TEMP,Cannabis - Retailer Nonstorefront Temporary License,Seth Gillen,"NORCAL HOLISTICS, INC. : Email- seth@norcalholistics.org : Phone- 9495449170 ",Corporation,"SACRAMENTO, CA 95815 County: SACRAMENTO ",Active,07/16/2019,03/23/2018,N/A for this license type,BOTH,95815,sacramento,seth@norcalholistics.org,,"norcal holistics, inc.",9495449170.0,M9180000077TEMP
42765,CannaBeast,CA,Roseville,38.761282,-121.29435600000001,hybrid,,5.0,32,95678,https://weedmaps.com/deliveries/cannabeast-9,delivery,(916) 800-7873,cannabeast18@gmail.com,cannabeast.co,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
42766,CannaBeast,CA,Arden,38.595951,-121.393876,hybrid,,4.8378378378378395,37,99999,https://weedmaps.com/deliveries/cannabeast-8,delivery,(916) 800-7873,cannabeast18@gmail.com,cannabeast.co,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
41738,CannaBeast,CA,Sacramento,38.597015999999996,-121.443643,hybrid,,4.38709677419355,31,95815,https://weedmaps.com/deliveries/canna-beast,delivery,(916) 800 7873,cannabeast18@gmail.com,cannabeast.co,,C9180000004TEMP,,,,C9180000004TEMP,,,2019-03,C9180000004TEMP,Cannabis - Retailer Nonstorefront Temporary License,Sean Doherty,"ELDER CREEK, LLC : Email- sdoherty@wildhorseconsulting.net : Phone- 9167128424 : Website- 14248 State Highway 160",Limited Liability Company,"SACRAMENTO, CA 958281820 County: SACRAMENTO ",Active,07/08/2019,06/13/2018,N/A for this license type,BOTH,95828,sacramento,sdoherty@wildhorseconsulting.net,14248 state highway 160,"elder creek, llc",9167128424.0,C9180000004TEMP
